movieId,theatreId,totalSeats,availableSeats,screenName,language,startTime,endTime,format,availability
161358,9710,120,20,AUDI-2,,2025-08-18T12:00:00,2025-08-18T11:30:00,2D,20
161358,1403,773,61,Akash,,2025-08-19T07:45:00,2025-08-19T07:15:00,2D,61
161358,1403,773,61,Akash,,2025-08-19T04:30:00,2025-08-19T04:00:00,2D,61
161358,9710,120,20,AUDI-2,,2025-08-19T08:30:00,2025-08-19T08:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-19T12:00:00,2025-08-19T11:30:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-19T15:30:00,2025-08-19T15:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-19T05:00:00,2025-08-19T04:30:00,2D,20
161358,128,154,144,AUDI 3,,2025-08-20T08:25:00,2025-08-20T08:25:00,2D,144
161358,128,154,144,AUDI 3,,2025-08-20T15:45:00,2025-08-20T15:45:00,2D,144
161358,128,142,132,AUDI 8,,2025-08-20T09:05:00,2025-08-20T09:05:00,2D,132
161358,128,142,132,AUDI 8,,2025-08-20T12:45:00,2025-08-20T12:45:00,2D,132
161358,128,142,132,AUDI 8,,2025-08-20T16:25:00,2025-08-20T16:25:00,2D,132
161358,1403,773,61,Akash,,2025-08-20T07:45:00,2025-08-20T07:15:00,2D,61
161358,1403,773,61,Akash,,2025-08-20T04:30:00,2025-08-20T04:00:00,2D,61
161358,9710,120,20,AUDI-2,,2025-08-20T12:00:00,2025-08-20T11:30:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-20T08:30:00,2025-08-20T08:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-20T05:00:00,2025-08-20T04:30:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-20T15:30:00,2025-08-20T15:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-21T08:30:00,2025-08-21T08:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-21T12:00:00,2025-08-21T11:30:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-21T15:30:00,2025-08-21T15:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-21T05:00:00,2025-08-21T04:30:00,2D,20
202623,128,139,31,AUDI 5,,2025-08-15T16:45:00,2025-08-15T16:45:00,2D,31
202623,56450,180,17,SCREEN 02,,2025-08-15T16:50:00,2025-08-15T16:50:00,2D,17
202623,56450,135,22,SCREEN 01,,2025-08-15T16:15:00,2025-08-15T16:15:00,2D,22
202623,56451,94,26,SCREEN 01,,2025-08-15T16:15:00,2025-08-15T16:15:00,2D,26
202623,9637,200,23,AUDI 3,,2025-08-15T16:50:00,2025-08-15T16:50:00,2D,23
202623,1039754,150,19,AUDI 1,,2025-08-15T17:00:00,2025-08-15T17:25:00,2D,19
202623,1039879,635,16,Kamkaya,,2025-08-15T14:00:00,2025-08-15T14:45:00,2D,16
202623,11981,578,102,Sri Lakshmi Cinemas,,2025-08-15T16:15:00,2025-08-15T16:15:00,2D,102
202623,1041377,715,3,Roopa,,2025-08-15T13:45:00,2025-08-15T14:30:00,2D,3
202623,52080,227,17,SCREEN 3,,2025-08-15T16:40:00,2025-08-15T17:25:00,2D,17
202623,115,116,7,AUDI 03,,2025-08-15T17:00:00,2025-08-15T17:00:00,2D,7
202623,7508,144,4,AUDI07,,2025-08-15T16:55:00,2025-08-15T16:55:00,2D,4
202623,9717,1046,121,Narthaki,,2025-08-15T16:45:00,2025-08-15T16:45:00,2D,121
202623,925,187,4,SCREEN 5,,2025-08-15T17:00:00,2025-08-15T17:00:00,2D,4
202623,128,142,132,AUDI 8,,2025-08-16T03:30:00,2025-08-16T03:30:00,2D,132
202623,128,142,92,AUDI 8,,2025-08-16T06:35:00,2025-08-16T06:35:00,2D,92
202623,128,139,69,AUDI 5,,2025-08-16T13:45:00,2025-08-16T13:45:00,2D,69
202623,128,139,121,AUDI 5,,2025-08-16T16:45:00,2025-08-16T16:45:00,2D,121
202623,128,139,79,AUDI 5,,2025-08-16T07:55:00,2025-08-16T07:55:00,2D,79
202623,128,139,53,AUDI 5,,2025-08-16T10:50:00,2025-08-16T10:50:00,2D,53
202623,128,139,87,AUDI 5,,2025-08-16T05:00:00,2025-08-16T05:00:00,2D,87
202623,56450,180,126,SCREEN 02,,2025-08-16T16:50:00,2025-08-16T16:50:00,2D,126
202623,56450,180,65,SCREEN 02,,2025-08-16T13:50:00,2025-08-16T13:50:00,2D,65
202623,56450,180,52,SCREEN 02,,2025-08-16T10:50:00,2025-08-16T10:50:00,2D,52
202623,56450,180,49,SCREEN 02,,2025-08-16T07:50:00,2025-08-16T07:50:00,2D,49
202623,56450,180,38,SCREEN 02,,2025-08-16T04:50:00,2025-08-16T04:50:00,2D,38
202623,56450,277,252,MACRO XE,,2025-08-16T03:15:00,2025-08-16T03:15:00,2D,252
202623,56450,135,97,SCREEN 01,,2025-08-16T16:15:00,2025-08-16T16:15:00,2D,97
202623,56450,240,220,SCREEN 07,,2025-08-16T02:20:00,2025-08-16T02:20:00,2D,220
202623,56451,94,44,SCREEN 01,,2025-08-16T10:05:00,2025-08-16T10:05:00,2D,44
202623,56451,94,72,SCREEN 01,,2025-08-16T16:15:00,2025-08-16T16:15:00,2D,72
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-16T07:45:00,2025-08-16T06:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-16T13:45:00,2025-08-16T12:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-16T10:45:00,2025-08-16T09:35:00,2D,116
202623,9637,203,178,AUDI 4,,2025-08-16T02:50:00,2025-08-16T02:50:00,2D,178
202623,9637,226,214,AUDI 6,,2025-08-16T02:10:00,2025-08-16T02:10:00,2D,214
202623,9637,200,188,AUDI 3,,2025-08-16T01:35:00,2025-08-16T01:35:00,2D,188
202623,9637,200,71,AUDI 3,,2025-08-16T04:40:00,2025-08-16T04:40:00,2D,71
202623,9637,200,42,AUDI 3,,2025-08-16T10:45:00,2025-08-16T10:45:00,2D,42
202623,9637,200,122,AUDI 3,,2025-08-16T16:50:00,2025-08-16T16:50:00,2D,122
202623,1039754,150,130,AUDI 1,,2025-08-16T17:00:00,2025-08-16T17:25:00,2D,130
202623,1039754,201,100,AUDI 2,,2025-08-16T13:50:00,2025-08-16T14:15:00,2D,100
202623,1039754,201,102,AUDI 2,,2025-08-16T10:55:00,2025-08-16T11:20:00,2D,102
202623,1039754,150,50,AUDI 1,,2025-08-16T08:45:00,2025-08-16T09:10:00,2D,50
202623,1054709,618,426,Sri Narayani,,2025-08-16T07:40:00,2025-08-16T07:40:00,2D,426
202623,1039879,635,106,Kamkaya,,2025-08-16T14:00:00,2025-08-16T14:45:00,2D,106
202623,1039879,635,101,Kamkaya,,2025-08-16T05:45:00,2025-08-16T06:30:00,2D,101
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-16T16:15:00,2025-08-16T16:15:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-16T13:30:00,2025-08-16T13:30:00,2D,106
202623,11981,578,101,Sri Lakshmi Cinemas,,2025-08-16T08:00:00,2025-08-16T08:00:00,2D,101
202623,11981,578,104,Sri Lakshmi Cinemas,,2025-08-16T05:00:00,2025-08-16T05:00:00,2D,104
202623,54957,544,85,Vinayaka cinemas,,2025-08-16T10:45:00,2025-08-16T09:45:00,2D,85
202623,1041377,715,80,Roopa,,2025-08-16T13:45:00,2025-08-16T14:30:00,2D,80
202623,1041377,715,80,Roopa,,2025-08-16T08:15:00,2025-08-16T09:00:00,2D,80
202623,9487,290,180,Screen 2,,2025-08-16T07:45:00,2025-08-16T07:45:00,2D,180
202623,9487,290,146,Screen 2,,2025-08-16T11:00:00,2025-08-16T11:00:00,2D,146
202623,52080,227,220,SCREEN 3,,2025-08-16T02:35:00,2025-08-16T03:20:00,2D,220
202623,52080,227,84,SCREEN 3,,2025-08-16T05:20:00,2025-08-16T06:05:00,2D,84
202623,52080,227,71,SCREEN 3,,2025-08-16T08:10:00,2025-08-16T08:55:00,2D,71
202623,52080,227,83,SCREEN 3,,2025-08-16T11:00:00,2025-08-16T11:45:00,2D,83
202623,52080,227,69,SCREEN 3,,2025-08-16T13:50:00,2025-08-16T14:35:00,2D,69
202623,52080,227,159,SCREEN 3,,2025-08-16T16:40:00,2025-08-16T17:25:00,2D,159
202623,1039871,581,53,Sri Vajreshwari,,2025-08-16T13:45:00,2025-08-16T14:30:00,2D,53
202623,1039871,581,53,Sri Vajreshwari,,2025-08-16T05:15:00,2025-08-16T06:00:00,2D,53
202623,115,172,36,AUDI 05,,2025-08-16T07:55:00,2025-08-16T07:55:00,2D,36
202623,115,172,35,AUDI 05,,2025-08-16T14:00:00,2025-08-16T14:00:00,2D,35
202623,115,116,25,AUDI 03,,2025-08-16T06:20:00,2025-08-16T06:20:00,2D,25
202623,115,99,28,AUDI 02,,2025-08-16T03:50:00,2025-08-16T03:50:00,2D,28
202623,115,116,9,AUDI 03,,2025-08-16T09:50:00,2025-08-16T09:50:00,2D,9
202623,115,116,77,AUDI 03,,2025-08-16T17:00:00,2025-08-16T17:00:00,2D,77
202623,115,248,228,AUDI 06,,2025-08-16T02:05:00,2025-08-16T02:05:00,2D,228
202623,7508,142,42,AUDI07,,2025-08-16T07:40:00,2025-08-16T07:40:00,2D,42
202623,7508,142,52,AUDI07,,2025-08-16T13:50:00,2025-08-16T13:50:00,2D,52
202623,7508,142,35,AUDI07,,2025-08-16T10:45:00,2025-08-16T10:45:00,2D,35
202623,7508,142,94,AUDI07,,2025-08-16T16:55:00,2025-08-16T16:55:00,2D,94
202623,7508,142,126,AUDI07,,2025-08-16T01:05:00,2025-08-16T01:05:00,2D,126
202623,9717,1046,123,Narthaki,,2025-08-16T16:45:00,2025-08-16T16:45:00,2D,123
202623,9717,1046,121,Narthaki,,2025-08-16T05:00:00,2025-08-16T05:00:00,2D,121
202623,9717,1046,123,Narthaki,,2025-08-16T08:00:00,2025-08-16T08:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-16T14:00:00,2025-08-16T14:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-16T11:00:00,2025-08-16T11:00:00,2D,123
202623,1049257,964,116,Vaibhav,,2025-08-16T08:45:00,2025-08-16T08:45:00,2D,116
202623,1049257,964,123,Vaibhav,,2025-08-16T13:45:00,2025-08-16T13:45:00,2D,123
202623,1036213,15,15,Screen 1,,2025-08-16T11:00:00,2025-08-16T11:25:00,2D,15
202623,1403,773,61,Akash,,2025-08-16T14:00:00,2025-08-16T13:30:00,2D,61
202623,1403,773,61,Akash,,2025-08-16T11:00:00,2025-08-16T10:30:00,2D,61
202623,10940,89,51,Screen5,,2025-08-16T13:35:00,2025-08-16T13:05:00,2D,51
202623,10940,89,43,Screen5,,2025-08-16T08:00:00,2025-08-16T07:30:00,2D,43
202623,925,187,99,SCREEN 5,,2025-08-16T17:00:00,2025-08-16T17:00:00,2D,99
202623,925,187,30,SCREEN 5,,2025-08-16T11:15:00,2025-08-16T11:15:00,2D,30
202623,925,187,160,SCREEN 5,,2025-08-16T05:30:00,2025-08-16T05:30:00,2D,160
202623,128,139,129,AUDI 5,,2025-08-17T16:45:00,2025-08-17T16:45:00,2D,129
202623,128,139,118,AUDI 5,,2025-08-17T13:45:00,2025-08-17T13:45:00,2D,118
202623,128,142,132,AUDI 8,,2025-08-17T03:30:00,2025-08-17T03:30:00,2D,132
202623,128,142,112,AUDI 8,,2025-08-17T06:35:00,2025-08-17T06:35:00,2D,112
202623,128,139,97,AUDI 5,,2025-08-17T07:55:00,2025-08-17T07:55:00,2D,97
202623,128,139,119,AUDI 5,,2025-08-17T10:50:00,2025-08-17T10:50:00,2D,119
202623,128,139,123,AUDI 5,,2025-08-17T05:00:00,2025-08-17T05:00:00,2D,123
202623,56450,277,267,MACRO XE,,2025-08-17T03:15:00,2025-08-17T03:15:00,2D,267
202623,56450,240,228,SCREEN 07,,2025-08-17T02:20:00,2025-08-17T02:20:00,2D,228
202623,56450,180,170,SCREEN 02,,2025-08-17T16:50:00,2025-08-17T16:50:00,2D,170
202623,56450,180,149,SCREEN 02,,2025-08-17T13:50:00,2025-08-17T13:50:00,2D,149
202623,56450,180,82,SCREEN 02,,2025-08-17T10:50:00,2025-08-17T10:50:00,2D,82
202623,56450,180,82,SCREEN 02,,2025-08-17T07:50:00,2025-08-17T07:50:00,2D,82
202623,56450,180,108,SCREEN 02,,2025-08-17T04:50:00,2025-08-17T04:50:00,2D,108
202623,56451,94,72,SCREEN 01,,2025-08-17T10:05:00,2025-08-17T10:05:00,2D,72
202623,56451,94,88,SCREEN 01,,2025-08-17T16:15:00,2025-08-17T16:15:00,2D,88
202623,1052276,707,113,Veerabhadreshwara  Theatre,,2025-08-17T10:45:00,2025-08-17T09:35:00,2D,113
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-17T07:45:00,2025-08-17T06:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-17T13:45:00,2025-08-17T12:35:00,2D,116
202623,9637,203,193,AUDI 4,,2025-08-17T02:50:00,2025-08-17T02:50:00,2D,193
202623,9637,200,86,AUDI 3,,2025-08-17T10:45:00,2025-08-17T10:45:00,2D,86
202623,9637,200,188,AUDI 3,,2025-08-17T16:50:00,2025-08-17T16:50:00,2D,188
202623,9637,200,190,AUDI 3,,2025-08-17T01:35:00,2025-08-17T01:35:00,2D,190
202623,9637,200,142,AUDI 3,,2025-08-17T04:40:00,2025-08-17T04:40:00,2D,142
202623,1039754,150,150,AUDI 1,,2025-08-17T17:00:00,2025-08-17T17:25:00,2D,150
202623,1039754,201,155,AUDI 2,,2025-08-17T10:55:00,2025-08-17T11:20:00,2D,155
202623,1039754,201,183,AUDI 2,,2025-08-17T13:50:00,2025-08-17T14:15:00,2D,183
202623,1039754,150,116,AUDI 1,,2025-08-17T08:45:00,2025-08-17T09:10:00,2D,116
202623,1054709,618,426,Sri Narayani,,2025-08-17T07:40:00,2025-08-17T07:40:00,2D,426
202623,1039879,635,104,Kamkaya,,2025-08-17T05:30:00,2025-08-17T06:15:00,2D,104
202623,1039879,635,106,Kamkaya,,2025-08-17T14:00:00,2025-08-17T14:45:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-17T13:30:00,2025-08-17T13:30:00,2D,106
202623,11981,578,104,Sri Lakshmi Cinemas,,2025-08-17T08:00:00,2025-08-17T08:00:00,2D,104
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-17T16:15:00,2025-08-17T16:15:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-17T05:00:00,2025-08-17T05:00:00,2D,106
202623,54957,544,94,Vinayaka cinemas,,2025-08-17T10:45:00,2025-08-17T09:45:00,2D,94
202623,1041377,715,80,Roopa,,2025-08-17T13:45:00,2025-08-17T14:30:00,2D,80
202623,1041377,715,80,Roopa,,2025-08-17T08:15:00,2025-08-17T09:00:00,2D,80
202623,9487,290,229,Screen 2,,2025-08-17T07:45:00,2025-08-17T07:45:00,2D,229
202623,9487,290,215,Screen 2,,2025-08-17T11:00:00,2025-08-17T11:00:00,2D,215
202623,52080,227,227,SCREEN 3,,2025-08-17T02:35:00,2025-08-17T03:20:00,2D,227
202623,52080,227,186,SCREEN 3,,2025-08-17T05:20:00,2025-08-17T06:05:00,2D,186
202623,52080,227,161,SCREEN 3,,2025-08-17T08:10:00,2025-08-17T08:55:00,2D,161
202623,52080,227,174,SCREEN 3,,2025-08-17T11:00:00,2025-08-17T11:45:00,2D,174
202623,52080,227,219,SCREEN 3,,2025-08-17T13:50:00,2025-08-17T14:35:00,2D,219
202623,52080,227,227,SCREEN 3,,2025-08-17T16:40:00,2025-08-17T17:25:00,2D,227
202623,1039871,581,53,Sri Vajreshwari,,2025-08-17T05:15:00,2025-08-17T06:00:00,2D,53
202623,1039871,581,53,Sri Vajreshwari,,2025-08-17T13:45:00,2025-08-17T14:30:00,2D,53
202623,115,116,34,AUDI 03,,2025-08-17T09:50:00,2025-08-17T09:50:00,2D,34
202623,115,172,67,AUDI 05,,2025-08-17T07:55:00,2025-08-17T07:55:00,2D,67
202623,115,116,40,AUDI 03,,2025-08-17T06:20:00,2025-08-17T06:20:00,2D,40
202623,115,172,126,AUDI 05,,2025-08-17T14:00:00,2025-08-17T14:00:00,2D,126
202623,115,248,242,AUDI 06,,2025-08-17T02:10:00,2025-08-17T02:10:00,2D,242
202623,115,116,104,AUDI 03,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,104
202623,115,99,48,AUDI 02,,2025-08-17T03:50:00,2025-08-17T03:50:00,2D,48
202623,7508,142,132,AUDI07,,2025-08-17T01:00:00,2025-08-17T01:00:00,2D,132
202623,7508,142,97,AUDI07,,2025-08-17T07:40:00,2025-08-17T07:40:00,2D,97
202623,7508,142,130,AUDI07,,2025-08-17T16:55:00,2025-08-17T16:55:00,2D,130
202623,7508,142,130,AUDI07,,2025-08-17T13:50:00,2025-08-17T13:50:00,2D,130
202623,7508,142,78,AUDI07,,2025-08-17T10:45:00,2025-08-17T10:45:00,2D,78
202623,9717,1046,123,Narthaki,,2025-08-17T14:00:00,2025-08-17T14:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-17T16:45:00,2025-08-17T16:45:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-17T05:00:00,2025-08-17T05:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-17T08:00:00,2025-08-17T08:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-17T11:00:00,2025-08-17T11:00:00,2D,123
202623,1049257,964,125,Vaibhav,,2025-08-17T08:45:00,2025-08-17T08:45:00,2D,125
202623,1049257,964,129,Vaibhav,,2025-08-17T13:45:00,2025-08-17T13:45:00,2D,129
202623,1036213,15,15,Screen 1,,2025-08-17T11:00:00,2025-08-17T11:25:00,2D,15
202623,1403,773,61,Akash,,2025-08-17T14:00:00,2025-08-17T13:30:00,2D,61
202623,1403,773,61,Akash,,2025-08-17T11:00:00,2025-08-17T10:30:00,2D,61
202623,10940,89,70,Screen5,,2025-08-17T08:00:00,2025-08-17T07:30:00,2D,70
202623,10940,89,74,Screen5,,2025-08-17T13:35:00,2025-08-17T13:05:00,2D,74
202623,925,187,174,SCREEN 5,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,174
202623,925,187,81,SCREEN 5,,2025-08-17T11:15:00,2025-08-17T11:15:00,2D,81
202623,128,274,264,AUDI 4,,2025-08-18T05:00:00,2025-08-18T05:00:00,2D,264
202623,128,274,264,AUDI 4,,2025-08-18T07:55:00,2025-08-18T07:55:00,2D,264
202623,128,274,264,AUDI 4,,2025-08-18T10:50:00,2025-08-18T10:50:00,2D,264
202623,128,274,261,AUDI 4,,2025-08-18T13:45:00,2025-08-18T13:45:00,2D,261
202623,128,274,264,AUDI 4,,2025-08-18T16:40:00,2025-08-18T16:40:00,2D,264
202623,128,142,132,AUDI 8,,2025-08-18T06:00:00,2025-08-18T06:00:00,2D,132
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-18T10:45:00,2025-08-18T09:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-18T13:45:00,2025-08-18T12:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-18T07:45:00,2025-08-18T06:35:00,2D,116
202623,9717,1046,123,Narthaki,,2025-08-18T08:00:00,2025-08-18T08:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-18T05:00:00,2025-08-18T05:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-18T14:00:00,2025-08-18T14:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-18T11:00:00,2025-08-18T11:00:00,2D,123
202623,1403,773,61,Akash,,2025-08-18T14:00:00,2025-08-18T13:30:00,2D,61
202623,1403,773,61,Akash,,2025-08-18T11:00:00,2025-08-18T10:30:00,2D,61
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-18T05:00:00,2025-08-18T05:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-18T13:30:00,2025-08-18T13:30:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-18T08:00:00,2025-08-18T08:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-18T16:15:00,2025-08-18T16:15:00,2D,106
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-19T13:45:00,2025-08-19T12:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-19T07:45:00,2025-08-19T06:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-19T10:45:00,2025-08-19T09:35:00,2D,116
202623,9717,1046,123,Narthaki,,2025-08-19T08:00:00,2025-08-19T08:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-19T05:00:00,2025-08-19T05:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-19T11:00:00,2025-08-19T11:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-19T14:00:00,2025-08-19T14:00:00,2D,123
202623,1403,773,61,Akash,,2025-08-19T11:00:00,2025-08-19T10:30:00,2D,61
202623,1403,773,61,Akash,,2025-08-19T14:00:00,2025-08-19T13:30:00,2D,61
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-19T08:00:00,2025-08-19T08:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-19T16:15:00,2025-08-19T16:15:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-19T13:30:00,2025-08-19T13:30:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-19T05:00:00,2025-08-19T05:00:00,2D,106
202623,128,274,264,AUDI 4,,2025-08-20T13:45:00,2025-08-20T13:45:00,2D,264
202623,128,274,264,AUDI 4,,2025-08-20T16:40:00,2025-08-20T16:40:00,2D,264
202623,128,274,264,AUDI 4,,2025-08-20T07:55:00,2025-08-20T07:55:00,2D,264
202623,128,274,264,AUDI 4,,2025-08-20T10:50:00,2025-08-20T10:50:00,2D,264
202623,128,274,264,AUDI 4,,2025-08-20T05:00:00,2025-08-20T05:00:00,2D,264
202623,128,142,132,AUDI 8,,2025-08-20T06:00:00,2025-08-20T06:00:00,2D,132
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-20T10:45:00,2025-08-20T09:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-20T13:45:00,2025-08-20T12:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-20T07:45:00,2025-08-20T06:35:00,2D,116
202623,9717,1046,123,Narthaki,,2025-08-20T11:00:00,2025-08-20T11:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-20T14:00:00,2025-08-20T14:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-20T08:00:00,2025-08-20T08:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-20T05:00:00,2025-08-20T05:00:00,2D,123
202623,1403,773,61,Akash,,2025-08-20T11:00:00,2025-08-20T10:30:00,2D,61
202623,1403,773,61,Akash,,2025-08-20T14:00:00,2025-08-20T13:30:00,2D,61
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-20T05:00:00,2025-08-20T05:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-20T13:30:00,2025-08-20T13:30:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-20T08:00:00,2025-08-20T08:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-20T16:15:00,2025-08-20T16:15:00,2D,106
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-21T07:45:00,2025-08-21T06:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-21T10:45:00,2025-08-21T09:35:00,2D,116
202623,1052276,707,116,Veerabhadreshwara  Theatre,,2025-08-21T13:45:00,2025-08-21T12:35:00,2D,116
202623,9717,1046,123,Narthaki,,2025-08-21T05:00:00,2025-08-21T05:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-21T14:00:00,2025-08-21T14:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-21T08:00:00,2025-08-21T08:00:00,2D,123
202623,9717,1046,123,Narthaki,,2025-08-21T11:00:00,2025-08-21T11:00:00,2D,123
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-21T05:00:00,2025-08-21T05:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-21T13:30:00,2025-08-21T13:30:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-21T08:00:00,2025-08-21T08:00:00,2D,106
202623,11981,578,106,Sri Lakshmi Cinemas,,2025-08-21T16:15:00,2025-08-21T16:15:00,2D,106
202623,1025661,738,209,Balaji Theatre,,2025-08-16T14:00:00,2025-08-16T13:30:00,2D,209
202623,1025661,738,231,Balaji Theatre,,2025-08-17T14:00:00,2025-08-17T13:30:00,2D,231
183788,128,138,2,AUDI 6,,2025-08-15T16:45:00,2025-08-15T16:45:00,2D,2
183788,115,172,2,AUDI 05,,2025-08-15T17:00:00,2025-08-15T17:00:00,3D,2
183788,7508,108,1,JUNIOR,,2025-08-15T16:35:00,2025-08-15T16:35:00,2D,1
183788,10940,89,1,Screen5,,2025-08-15T16:20:00,2025-08-15T15:50:00,3D,1
183788,128,138,128,AUDI 6,,2025-08-16T16:45:00,2025-08-16T16:45:00,2D,128
183788,128,138,106,AUDI 6,,2025-08-16T13:55:00,2025-08-16T13:55:00,2D,106
183788,128,138,123,AUDI 6,,2025-08-16T04:45:00,2025-08-16T04:45:00,2D,123
183788,128,138,80,AUDI 6,,2025-08-16T07:40:00,2025-08-16T07:40:00,2D,80
183788,56450,184,103,SCREEN 03,,2025-08-16T04:35:00,2025-08-16T04:35:00,2D,103
183788,56450,184,82,SCREEN 03,,2025-08-16T13:45:00,2025-08-16T13:45:00,2D,82
183788,56450,184,62,SCREEN 03,,2025-08-16T07:30:00,2025-08-16T07:30:00,2D,62
183788,115,172,19,AUDI 05,,2025-08-16T04:55:00,2025-08-16T04:55:00,3D,19
183788,115,172,37,AUDI 05,,2025-08-16T17:00:00,2025-08-16T17:00:00,3D,37
183788,115,172,148,AUDI 05,,2025-08-16T01:55:00,2025-08-16T01:55:00,3D,148
183788,56451,94,36,SCREEN 01,,2025-08-16T07:05:00,2025-08-16T07:05:00,3D,36
183788,56451,94,53,SCREEN 01,,2025-08-16T13:15:00,2025-08-16T13:15:00,3D,53
183788,7508,108,93,JUNIOR,,2025-08-16T01:50:00,2025-08-16T01:50:00,2D,93
183788,7508,108,4,JUNIOR,,2025-08-16T13:35:00,2025-08-16T13:35:00,2D,4
183788,7508,108,13,JUNIOR,,2025-08-16T16:35:00,2025-08-16T16:35:00,2D,13
183788,7508,108,2,JUNIOR,,2025-08-16T07:50:00,2025-08-16T07:50:00,2D,2
183788,7508,108,7,JUNIOR,,2025-08-16T04:45:00,2025-08-16T04:45:00,2D,7
183788,9637,159,144,AUDI 2,,2025-08-16T03:00:00,2025-08-16T03:00:00,2D,144
183788,9637,200,33,AUDI 3,,2025-08-16T07:45:00,2025-08-16T07:45:00,3D,33
183788,9637,200,35,AUDI 3,,2025-08-16T13:50:00,2025-08-16T13:50:00,3D,35
183788,1036213,15,6,Screen 1,,2025-08-16T08:30:00,2025-08-16T08:55:00,2D,6
183788,10940,89,29,Screen5,,2025-08-16T16:20:00,2025-08-16T15:50:00,3D,29
